ID da midia,Data da postagem,ID do usuário,Seguidores,Tipo,Subtipo,Impressões,Alcance,Likes,Comentários,Saves,Toques para trás,Respostas,Engajamentos,Taxa de engajamento,Alcance Efetivo,Stories,Posts,Video,Imagens,Carrosel
5ea8706eb15077f020c52ae6,2020-04-28 11:30:24,210006779,20033,stories,image,970,794,,,,72.0,0.0,72,0.07422680412,0.03963460291,1,0,0,1,0
5ea8706eb15077f020c52ae8,2020-04-28 11:31:11,210006779,20033,stories,image,930,780,,,,82.0,0.0,82,0.08817204301,0.038935756,1,0,0,1,0
5ea87023b15077f020c501cf,2020-04-28 11:34:57,189447875,60094,stories,video,24254,19221,,,,900.0,24.0,924,0.03809680877,0.3198489034,1,0,1,0,0
5ea86c3ab15077f020c39683,2020-04-28 11:35:53,403311642,73970,post,image,11738,10757,570.0,25.0,7.0,,,602,0.05128642017,0.1454238205,0,1,0,1,0
5ea8706eb15077f020c52ae7,2020-04-28 11:41:21,210006779,20033,stories,video,888,772,,,,50.0,0.0,50,0.05630630631,0.03853641492,1,0,1,0,0
5ea87386b15077f020c7796e,2020-04-28 12:01:30,2241607812,104965,stories,image,451,376,,,,27.0,1.0,28,0.06208425721,0.00358214643,1,0,0,1,0
5ea87441b15077f020c7df03,2020-04-28 12:05:08,5530023354,26249,stories,video,3276,2791,,,,148.0,0.0,148,0.04517704518,0.1063278601,1,0,1,0,0
5ea87441b15077f020c7defb,2020-04-28 12:05:09,5530023354,26249,stories,video,3211,2842,,,,164.0,0.0,164,0.05107443164,0.1082707913,1,0,1,0,0
5ea87441b15077f020c7df2b,2020-04-28 12:05:10,5530023354,26249,stories,video,3083,2817,,,,84.0,1.0,85,0.02757054817,0.107318374,1,0,1,0,0
5ea87441b15077f020c7def9,2020-04-28 12:05:11,5530023354,26249,stories,video,3092,2819,,,,68.0,0.0,68,0.02199223803,0.1073945674,1,0,1,0,0
5ea875e6b15077f020c90665,2020-04-28 12:07:08,189447875,60094,post,image,31920,28197,2775.0,75.0,25.0,,,2875,0.09006892231,0.4692148967,0,1,0,1,0
5ea87ad4b15077f020cef3e6,2020-04-28 12:26:45,2241607812,104965,stories,video,423,358,,,,25.0,1.0,26,0.06146572104,0.003410660696,1,0,1,0,0
5ea87ad4b15077f020cef3f7,2020-04-28 12:26:46,2241607812,104965,stories,video,379,336,,,,17.0,0.0,17,0.04485488127,0.003201067022,1,0,1,0,0
5ea87ad4b15077f020cef3e2,2020-04-28 12:26:47,2241607812,104965,stories,video,363,323,,,,10.0,0.0,10,0.02754820937,0.003077216215,1,0,1,0,0
5ea87ad4b15077f020cef40d,2020-04-28 12:26:48,2241607812,104965,stories,video,344,310,,,,9.0,0.0,9,0.0261627907,0.002953365408,1,0,1,0,0
5ea87b51b15077f020cfba66,2020-04-28 12:27:12,4087565556,13931,stories,video,172,141,,,,4.0,0.0,4,0.02325581395,0.01012131218,1,0,1,0,0
5ea87e5ab15077f020d26140,2020-04-28 12:37:45,209097976,23808,stories,video,748,624,,,,35.0,4.0,39,0.05213903743,0.02620967742,1,0,1,0,0
5ea87e5ab15077f020d2613b,2020-04-28 12:37:46,209097976,23808,stories,video,643,579,,,,27.0,0.0,27,0.04199066874,0.02431955645,1,0,1,0,0
5ea87e5ab15077f020d26138,2020-04-28 12:40:38,209097976,23808,stories,video,610,560,,,,21.0,1.0,22,0.03606557377,0.02352150538,1,0,1,0,0
5ea87e5ab15077f020d26142,2020-04-28 12:40:39,209097976,23808,stories,video,603,550,,,,14.0,1.0,15,0.02487562189,0.02310147849,1,0,1,0,0
5ea879dbb15077f020cda2fd,2020-04-28 12:44:15,7125032346,141867,stories,image,6487,5788,,,,288.0,3.0,291,0.04485894867,0.04079877632,1,0,0,1,0
5ea87e5ab15077f020d26131,2020-04-28 12:50:00,209097976,23808,stories,video,622,536,,,,19.0,2.0,21,0.03376205788,0.02251344086,1,0,1,0,0
5ea87bacb15077f020d02d4b,2020-04-28 12:51:05,5530023354,26249,stories,video,3245,2837,,,,118.0,0.0,118,0.03636363636,0.1080803078,1,0,1,0,0
5ea87bacb15077f020d02d53,2020-04-28 12:52:53,5530023354,26249,stories,video,3237,2871,,,,157.0,3.0,160,0.04942848316,0.1093755953,1,0,1,0,0
5ea88c20b15077f020d9c2e8,2020-04-28 13:10:21,28183893,43906,stories,video,8937,7494,,,,210.0,0.0,210,0.02349781806,0.1706828224,1,0,1,0,0
5ea88c20b15077f020d9c30e,2020-04-28 13:10:48,28183893,43906,stories,video,8335,7178,,,,169.0,0.0,169,0.02027594481,0.1634856284,1,0,1,0,0
5ea88c20b15077f020d9c2df,2020-04-28 13:11:13,28183893,43906,stories,video,8182,7110,,,,124.0,1.0,125,0.01527743828,0.1619368651,1,0,1,0,0
5ea88c20b15077f020d9c30d,2020-04-28 13:11:32,28183893,43906,stories,video,8100,7068,,,,112.0,2.0,114,0.01407407407,0.160980276,1,0,1,0,0
5ea88c20b15077f020d9c310,2020-04-28 13:12:51,28183893,43906,stories,video,8215,7087,,,,157.0,0.0,157,0.01911138162,0.1614130187,1,0,1,0,0
5ea88c20b15077f020d9c2e6,2020-04-28 13:13:34,28183893,43906,stories,video,8188,6969,,,,268.0,0.0,268,0.0327308256,0.1587254589,1,0,1,0,0
5ea88c20b15077f020d9c2e0,2020-04-28 13:15:59,28183893,43906,stories,video,8104,6954,,,,216.0,1.0,217,0.0267769003,0.15838382,1,0,1,0,0
5ea88c20b15077f020d9c2ea,2020-04-28 13:17:29,28183893,43906,stories,video,8181,6911,,,,185.0,0.0,185,0.02261337245,0.157404455,1,0,1,0,0
5ea88c20b15077f020d9c2e2,2020-04-28 13:18:36,28183893,43906,stories,video,8212,6825,,,,363.0,1.0,364,0.0443253775,0.155445725,1,0,1,0,0
5ea88c20b15077f020d9c2e7,2020-04-28 13:20:48,28183893,43906,stories,video,8026,6809,,,,246.0,0.0,246,0.03065038624,0.1550813101,1,0,1,0,0
5ea88c20b15077f020d9c2dd,2020-04-28 13:21:27,28183893,43906,stories,video,7874,6762,,,,252.0,0.0,252,0.03200406401,0.1540108413,1,0,1,0,0
5ea88c20b15077f020d9c2de,2020-04-28 13:22:02,28183893,43906,stories,video,7750,6737,,,,150.0,3.0,153,0.01974193548,0.1534414431,1,0,1,0,0
5ea88c20b15077f020d9c2b4,2020-04-28 13:22:53,28183893,43906,stories,video,7718,6717,,,,145.0,0.0,145,0.01878725058,0.1529859245,1,0,1,0,0
5ea88c20b15077f020d9c2fd,2020-04-28 13:23:36,28183893,43906,stories,video,7682,6745,,,,136.0,1.0,137,0.01783389742,0.1536236505,1,0,1,0,0
5ea88c20b15077f020d9c2b2,2020-04-28 13:23:57,28183893,43906,stories,video,7692,6722,,,,138.0,1.0,139,0.01807072283,0.1530998041,1,0,1,0,0
5ea88bb7b15077f020d98a7b,2020-04-28 13:24:17,5530023354,26249,stories,video,3151,2907,,,,128.0,5.0,133,0.0422088226,0.1107470761,1,0,1,0,0
5ea88c20b15077f020d9c2ba,2020-04-28 13:24:33,28183893,43906,stories,video,7661,6666,,,,146.0,0.0,146,0.01905756429,0.151824352,1,0,1,0,0
5ea88c20b15077f020d9c2dc,2020-04-28 13:24:55,28183893,43906,stories,video,7583,6685,,,,122.0,0.0,122,0.01608861928,0.1522570947,1,0,1,0,0
5ea88c20b15077f020d9c2bb,2020-04-28 13:25:14,28183893,43906,stories,video,7528,6551,,,,108.0,1.0,109,0.01447927736,0.14920512,1,0,1,0,0
5ea88c20b15077f020d9c2a5,2020-04-28 13:25:37,28183893,43906,stories,video,7590,6604,,,,93.0,1.0,94,0.01238471673,0.1504122443,1,0,1,0,0
5ea88bb7b15077f020d98a47,2020-04-28 13:25:59,5530023354,26249,stories,video,3017,2885,,,,80.0,1.0,81,0.02684786211,0.1099089489,1,0,1,0,0
5ea88bb7b15077f020d98a23,2020-04-28 13:27:47,5530023354,26249,stories,video,2958,2837,,,,64.0,1.0,65,0.02197430696,0.1080803078,1,0,1,0,0
5ea88ce1b15077f020da3696,2020-04-28 13:39:01,189447875,60094,stories,video,21273,18943,,,,1471.0,5.0,1476,0.06938372585,0.3152228176,1,0,1,0,0
5ea88ce1b15077f020da368b,2020-04-28 13:39:57,189447875,60094,stories,video,19921,18615,,,,742.0,1.0,743,0.03729732443,0.309764702,1,0,1,0,0
5ea88ce1b15077f020da368a,2020-04-28 13:42:49,189447875,60094,stories,video,19528,18533,,,,549.0,0.0,549,0.02811347808,0.3084001731,1,0,1,0,0
5ea88ce2b15077f020da36e6,2020-04-28 13:43:25,189447875,60094,stories,video,19874,18344,,,,547.0,18.0,565,0.02842910335,0.3052551003,1,0,1,0,0
5ea891c3b15077f020dd445e,2020-04-28 13:57:24,5530023354,26249,post,image,20139,19717,815.0,45.0,53.0,,,913,0.04533492229,0.7511524249,0,1,0,1,0
5ea89e45b15077f020e388fc,2020-04-28 14:25:52,2241607812,104965,stories,video,399,331,,,,15.0,2.0,17,0.04260651629,0.003153432096,1,0,1,0,0
5ea89e45b15077f020e388fa,2020-04-28 14:25:53,2241607812,104965,stories,video,375,308,,,,19.0,0.0,19,0.05066666667,0.002934311437,1,0,1,0,0
5ea89e44b15077f020e388c4,2020-04-28 14:25:54,2241607812,104965,stories,video,355,293,,,,26.0,0.0,26,0.07323943662,0.002791406659,1,0,1,0,0
5ea89e46b15077f020e38954,2020-04-28 14:25:55,2241607812,104965,stories,video,338,286,,,,17.0,0.0,17,0.05029585799,0.002724717763,1,0,1,0,0
5ea89e46b15077f020e38972,2020-04-28 14:38:58,2241607812,104965,stories,video,331,278,,,,11.0,0.0,11,0.0332326284,0.002648501882,1,0,1,0,0
5ea89e44b15077f020e388c1,2020-04-28 14:38:59,2241607812,104965,stories,video,335,271,,,,16.0,0.0,16,0.04776119403,0.002581812985,1,0,1,0,0
5ea89e46b15077f020e38958,2020-04-28 14:39:33,2241607812,104965,stories,video,345,267,,,,26.0,0.0,26,0.07536231884,0.002543705045,1,0,1,0,0
5ea89e44b15077f020e388ca,2020-04-28 14:43:57,2241607812,104965,stories,video,333,264,,,,28.0,0.0,28,0.08408408408,0.002515124089,1,0,1,0,0
5ea89e44b15077f020e388d2,2020-04-28 14:43:58,2241607812,104965,stories,video,306,263,,,,20.0,0.0,20,0.06535947712,0.002505597104,1,0,1,0,0
5ea89e44b15077f020e388cd,2020-04-28 14:43:59,2241607812,104965,stories,video,287,257,,,,10.0,0.0,10,0.03484320557,0.002448435193,1,0,1,0,0
5ea89e44b15077f020e388cf,2020-04-28 14:44:00,2241607812,104965,stories,video,281,252,,,,7.0,0.0,7,0.02491103203,0.002400800267,1,0,1,0,0
5ea89e46b15077f020e38971,2020-04-28 14:49:41,2241607812,104965,stories,video,287,252,,,,8.0,0.0,8,0.02787456446,0.002400800267,1,0,1,0,0
5ea89e44b15077f020e388c5,2020-04-28 14:58:06,2241607812,104965,stories,video,282,246,,,,15.0,0.0,15,0.05319148936,0.002343638356,1,0,1,0,0
5ea89e46b15077f020e38990,2020-04-28 14:58:07,2241607812,104965,stories,video,267,243,,,,8.0,0.0,8,0.02996254682,0.0023150574,1,0,1,0,0
5ea89e44b15077f020e388d1,2020-04-28 14:58:08,2241607812,104965,stories,video,271,245,,,,5.0,0.0,5,0.0184501845,0.00233411137,1,0,1,0,0
5ea89e44b15077f020e388c8,2020-04-28 14:58:09,2241607812,104965,stories,video,274,239,,,,9.0,0.0,9,0.03284671533,0.002276949459,1,0,1,0,0
5ea89e3db15077f020e385e3,2020-04-28 15:04:16,8767542355,44717,stories,video,1551,1394,,,,99.0,0.0,99,0.06382978723,0.03117382651,1,0,1,0,0
5ea89e3db15077f020e3861a,2020-04-28 15:04:17,8767542355,44717,stories,video,1493,1390,,,,47.0,0.0,47,0.03148024113,0.03108437507,1,0,1,0,0
5ea89e45b15077f020e388fb,2020-04-28 15:04:44,2241607812,104965,stories,video,265,236,,,,11.0,0.0,11,0.04150943396,0.002248368504,1,0,1,0,0
5ea89e44b15077f020e388a4,2020-04-28 15:04:45,2241607812,104965,stories,video,270,234,,,,10.0,0.0,10,0.03703703704,0.002229314533,1,0,1,0,0
5ea89e44b15077f020e388c2,2020-04-28 15:04:46,2241607812,104965,stories,video,272,234,,,,13.0,0.0,13,0.04779411765,0.002229314533,1,0,1,0,0
5ea89e3db15077f020e3861b,2020-04-28 15:14:53,8767542355,44717,stories,video,1476,1373,,,,56.0,0.0,56,0.0379403794,0.03070420645,1,0,1,0,0
5ea89e3db15077f020e3864b,2020-04-28 15:14:54,8767542355,44717,stories,video,1432,1354,,,,50.0,0.0,50,0.03491620112,0.03027931212,1,0,1,0,0
5ea89e3db15077f020e385d7,2020-04-28 15:14:55,8767542355,44717,stories,video,1456,1345,,,,44.0,0.0,44,0.03021978022,0.03007804638,1,0,1,0,0
5ea89fdab15077f020e49b14,2020-04-28 15:26:52,7125032346,141867,post,carousel,284028,260148,5030.0,85.0,1614.0,,,6729,0.02369132621,1.833745691,0,1,0,0,1
5ea8a612b15077f020eb9cc3,2020-04-28 15:31:03,7125032346,141867,stories,image,6571,5846,,,,266.0,0.0,266,0.04048090093,0.04120760994,1,0,0,1,0
5ea8a612b15077f020eb9cc2,2020-04-28 15:32:50,7125032346,141867,stories,video,6545,5601,,,,337.0,5.0,342,0.05225362872,0.03948064032,1,0,1,0,0
5ea8a47ab15077f020e9ded4,2020-04-28 15:39:22,1604188568,86312,stories,video,5036,4333,,,,49.0,5.0,54,0.01072279587,0.05020159422,1,0,1,0,0
5ea8a47ab15077f020e9ded3,2020-04-28 15:39:58,1604188568,86312,stories,video,4364,4118,,,,127.0,0.0,127,0.02910174152,0.0477106312,1,0,1,0,0
5ea8a47ab15077f020e9ded5,2020-04-28 15:40:27,1604188568,86312,stories,video,4244,4025,,,,58.0,1.0,59,0.01390197926,0.04663314487,1,0,1,0,0
5ea8a47ab15077f020e9dec4,2020-04-28 15:40:48,1604188568,86312,stories,video,4291,3917,,,,81.0,2.0,83,0.01934281053,0.04538187042,1,0,1,0,0
5ea8ab99b15077f020ef996d,2020-04-28 15:53:12,2241607812,104965,stories,image,278,227,,,,18.0,0.0,18,0.06474820144,0.002162625637,1,0,0,1,0
5ea8adc5b15077f020f10cbe,2020-04-28 16:03:32,1529832621,42974,post,carousel,5057,4349,401.0,39.0,51.0,,,491,0.09709313822,0.101200726,0,1,0,0,1
5ea8ad1db15077f020f068ae,2020-04-28 16:04:15,6935362151,44076,stories,video,4089,3822,,,,63.0,2.0,65,0.01589630717,0.08671385788,1,0,1,0,0
5ea8aa7cb15077f020eef710,2020-04-28 16:07:12,8767542355,44717,stories,video,1570,1382,,,,74.0,2.0,76,0.04840764331,0.03090547219,1,0,1,0,0
5ea8adb5b15077f020f0ff51,2020-04-28 16:10:48,6935362151,44076,post,image,16534,13731,1636.0,214.0,78.0,,,1928,0.1166082013,0.3115300844,0,1,0,1,0
5ea8ad1db15077f020f068ab,2020-04-28 16:11:33,6935362151,44076,stories,image,4709,3771,,,,275.0,2.0,277,0.05882352941,0.08555676559,1,0,0,1,0
5ea8b8aeb15077f020f6a8d7,2020-04-28 16:17:39,1521378283,25327,stories,video,1656,1447,,,,59.0,0.0,59,0.03562801932,0.05713270423,1,0,1,0,0
5ea8b8adb15077f020f6a89a,2020-04-28 16:17:40,1521378283,25327,stories,video,1631,1438,,,,123.0,0.0,123,0.07541385653,0.05677735223,1,0,1,0,0
5ea8b8aeb15077f020f6a8ba,2020-04-28 16:17:41,1521378283,25327,stories,video,1558,1416,,,,92.0,0.0,92,0.05905006418,0.05590871402,1,0,1,0,0
5ea8bab6b15077f020f7be30,2020-04-28 16:19:02,8767542355,44717,stories,video,1576,1359,,,,127.0,1.0,128,0.08121827411,0.03039112642,1,0,1,0,0
5ea8b8adb15077f020f6a895,2020-04-28 16:20:32,1521378283,25327,stories,video,1523,1394,,,,62.0,0.0,62,0.04070912672,0.05504007581,1,0,1,0,0
5ea8b8aeb15077f020f6a8d6,2020-04-28 16:24:55,1521378283,25327,stories,video,1493,1393,,,,72.0,0.0,72,0.04822505023,0.05500059225,1,0,1,0,0
5ea8b8aeb15077f020f6a8b3,2020-04-28 16:26:29,1521378283,25327,stories,video,1457,1376,,,,56.0,1.0,57,0.0391214825,0.05432937182,1,0,1,0,0
5ea8b8adb15077f020f6a894,2020-04-28 16:27:49,1521378283,25327,stories,video,1445,1365,,,,57.0,0.0,57,0.03944636678,0.05389505271,1,0,1,0,0
5ea8b29ab15077f020f30754,2020-04-28 16:28:15,2241607812,104965,post,image,5006,4734,280.0,109.0,58.0,,,447,0.08929284858,0.04510074787,0,1,0,1,0
5ea8b8aeb15077f020f6a8ab,2020-04-28 16:29:07,1521378283,25327,stories,video,1428,1345,,,,54.0,0.0,54,0.03781512605,0.05310538161,1,0,1,0,0
5ea8b8aeb15077f020f6a8b4,2020-04-28 16:30:57,1521378283,25327,stories,video,1470,1331,,,,61.0,0.0,61,0.04149659864,0.05255261184,1,0,1,0,0
5ea8b8aeb15077f020f6a8b7,2020-04-28 16:33:05,1521378283,25327,stories,video,1434,1325,,,,93.0,0.0,93,0.06485355649,0.05231571051,1,0,1,0,0
5ea8b8aeb15077f020f6a8e4,2020-04-28 16:34:17,1521378283,25327,stories,video,1374,1301,,,,48.0,0.0,48,0.03493449782,0.05136810518,1,0,1,0,0
5ea8bab6b15077f020f7be16,2020-04-28 16:34:27,8767542355,44717,stories,video,1581,1379,,,,104.0,1.0,105,0.06641366224,0.03083838361,1,0,1,0,0
5ea8b8aeb15077f020f6a8af,2020-04-28 16:35:44,1521378283,25327,stories,video,1375,1298,,,,48.0,1.0,49,0.03563636364,0.05124965452,1,0,1,0,0
5ea8b8adb15077f020f6a888,2020-04-28 16:41:11,1521378283,25327,stories,video,1311,1180,,,,55.0,4.0,59,0.04500381388,0.04659059502,1,0,1,0,0
5ea8b91ab15077f020f6e682,2020-04-28 16:42:07,2241607812,104965,stories,video,309,225,,,,32.0,0.0,32,0.1035598706,0.002143571667,1,0,1,0,0
5ea8b6f9b15077f020f52c1b,2020-04-28 16:48:46,1521378283,25327,post,image,9661,9096,389.0,6.0,24.0,,,419,0.04337025153,0.3591424172,0,1,0,1,0
5ea8c638b15077f020fd611a,2020-04-28 17:34:53,403311642,73970,stories,image,4707,3899,,,,237.0,0.0,237,0.05035054175,0.05271055833,1,0,0,1,0
5ea8c793b15077f020fe13f3,2020-04-28 17:38:57,2187274228,62937,stories,image,3057,2571,,,,21.0,12.0,33,0.01079489696,0.04085037418,1,0,0,1,0
5ea8c793b15077f020fe13f1,2020-04-28 17:53:07,2187274228,62937,stories,image,2490,2134,,,,31.0,27.0,58,0.02329317269,0.0339069228,1,0,0,1,0
5ea8c9fcb15077f020ff90dc,2020-04-28 18:05:51,8767542355,44717,post,carousel,3550,3036,294.0,33.0,15.0,,,342,0.09633802817,0.06789364224,0,1,0,0,1
5ea8c871b15077f020fe7e59,2020-04-28 18:06:13,6151684822,138692,stories,video,13964,11300,,,,1119.0,1.0,1120,0.08020624463,0.08147549967,1,0,1,0,0
5ea8cf32b15077f020059c22,2020-04-28 18:28:14,3964246894,91051,stories,video,1450,1268,,,,49.0,0.0,49,0.03379310345,0.01392626111,1,0,1,0,0
5ea8cf2eb15077f0200599fa,2020-04-28 18:28:15,3964246894,91051,stories,video,1401,1233,,,,75.0,0.0,75,0.05353319058,0.01354186115,1,0,1,0,0
5ea8cf2eb15077f020059935,2020-04-28 18:34:24,3964246894,91051,stories,video,1371,1191,,,,44.0,0.0,44,0.03209336251,0.01308058121,1,0,1,0,0
5ea8cf2eb15077f020059934,2020-04-28 18:36:21,3964246894,91051,stories,image,1333,1151,,,,59.0,1.0,60,0.04501125281,0.01264126698,1,0,0,1,0
5ea8d7e1b15077f0200b4358,2020-04-28 18:59:03,3964246894,91051,post,image,31415,30149,1349.0,88.0,214.0,,,1651,0.05255451218,0.3311221184,0,1,0,1,0
5ea8e104b15077f0200f0286,2020-04-28 19:36:03,209097976,23808,stories,video,624,539,,,,46.0,1.0,47,0.07532051282,0.02263944892,1,0,1,0,0
5ea8e104b15077f0200f0282,2020-04-28 19:36:04,209097976,23808,stories,video,577,514,,,,25.0,5.0,30,0.05199306759,0.02158938172,1,0,1,0,0
5ea8e104b15077f0200f0296,2020-04-28 19:36:05,209097976,23808,stories,video,591,512,,,,26.0,3.0,29,0.04906937394,0.02150537634,1,0,1,0,0
5ea99907b15077f02062ebca,2020-04-29 08:23:56,403311642,73970,stories,video,4486,3724,,,,372.0,1.0,373,0.08314757022,0.05034473435,1,0,1,0,0
5ea99907b15077f02062ebc7,2020-04-29 08:23:57,403311642,73970,stories,video,4148,3712,,,,226.0,0.0,226,0.05448408872,0.05018250642,1,0,1,0,0
5ea99907b15077f02062ebcc,2020-04-29 08:23:58,403311642,73970,stories,video,3933,3628,,,,118.0,0.0,118,0.03000254259,0.04904691091,1,0,1,0,0
5ea99907b15077f02062ebd5,2020-04-29 08:23:59,403311642,73970,stories,video,3904,3596,,,,104.0,0.0,104,0.02663934426,0.0486143031,1,0,1,0,0
5ea99907b15077f02062ec00,2020-04-29 08:28:00,403311642,73970,stories,video,3896,3542,,,,119.0,0.0,119,0.03054414784,0.04788427741,1,0,1,0,0
5ea99907b15077f02062ebfc,2020-04-29 08:28:01,403311642,73970,stories,video,3827,3481,,,,125.0,0.0,125,0.03266266005,0.04705961876,1,0,1,0,0
5ea99907b15077f02062ebcb,2020-04-29 08:28:02,403311642,73970,stories,video,3759,3473,,,,99.0,2.0,101,0.0268688481,0.04695146681,1,0,1,0,0
5ea99907b15077f02062ebd1,2020-04-29 08:28:03,403311642,73970,stories,video,3702,3499,,,,82.0,0.0,82,0.02215018909,0.04730296066,1,0,1,0,0
5ea99b55b15077f020641323,2020-04-29 08:29:47,6151684822,138692,stories,video,15515,12921,,,,1313.0,3.0,1316,0.08482114083,0.09316326825,1,0,1,0,0
5ea99907b15077f02062eb95,2020-04-29 08:32:09,403311642,73970,stories,video,3627,3466,,,,51.0,0.0,51,0.01406120761,0.04685683385,1,0,1,0,0
5ea99907b15077f02062eb65,2020-04-29 08:32:10,403311642,73970,stories,video,3627,3412,,,,40.0,2.0,42,0.01157981803,0.04612680817,1,0,1,0,0
5ea99b55b15077f020641325,2020-04-29 08:33:48,6151684822,138692,stories,video,14324,12845,,,,1095.0,0.0,1095,0.07644512706,0.09261529144,1,0,1,0,0
5ea99b55b15077f020641324,2020-04-29 08:33:49,6151684822,138692,stories,video,13495,12720,,,,465.0,0.0,465,0.03445720637,0.09171401379,1,0,1,0,0
5ea99b55b15077f020641347,2020-04-29 08:33:50,6151684822,138692,stories,video,13330,12514,,,,367.0,1.0,368,0.02760690173,0.09022870822,1,0,1,0,0
5ea99b55b15077f020641346,2020-04-29 09:09:48,6151684822,138692,stories,video,13026,12303,,,,337.0,1.0,338,0.02594810379,0.08870735154,1,0,1,0,0
5ea99c98b15077f02064eb5d,2020-04-29 09:15:39,189447875,60094,post,video,43180,37324,3129.0,75.0,200.0,,,3404,0.07883279296,0.62109362,0,1,1,0,0
5ea99f50b15077f0206739cd,2020-04-29 09:25:10,210006779,20033,stories,image,977,842,,,,69.0,0.0,69,0.07062436029,0.04203064943,1,0,0,1,0
5ea99f50b15077f0206739b1,2020-04-29 09:25:56,210006779,20033,stories,image,917,816,,,,49.0,0.0,49,0.0534351145,0.0407327909,1,0,0,1,0
5ea99f50b15077f0206739b6,2020-04-29 09:26:57,210006779,20033,stories,image,896,799,,,,43.0,0.0,43,0.04799107143,0.03988419108,1,0,0,1,0
5ea99f50b15077f0206739b2,2020-04-29 09:27:58,210006779,20033,stories,image,899,784,,,,44.0,0.0,44,0.0489432703,0.03913542655,1,0,0,1,0
5ea99f50b15077f0206739b3,2020-04-29 09:28:48,210006779,20033,stories,image,902,785,,,,63.0,0.0,63,0.06984478936,0.03918534418,1,0,0,1,0
5ea99f50b15077f0206739cf,2020-04-29 09:29:36,210006779,20033,stories,image,839,766,,,,49.0,0.0,49,0.05840286055,0.0382369091,1,0,0,1,0
5ea99f50b15077f020673997,2020-04-29 09:30:24,210006779,20033,stories,image,814,758,,,,24.0,0.0,24,0.02948402948,0.03783756801,1,0,0,1,0
5ea99f50b15077f0206739b5,2020-04-29 09:31:12,210006779,20033,stories,image,803,748,,,,25.0,2.0,27,0.03362391034,0.03733839165,1,0,0,1,0
5ea9a2deb15077f0206c10dc,2020-04-29 09:39:01,6935362151,44076,stories,image,3330,3050,,,,165.0,0.0,165,0.04954954955,0.06919865687,1,0,0,1,0
5ea9b3a9b15077f02073e6d0,2020-04-29 10:16:34,181878821,17842,stories,video,750,628,,,,19.0,3.0,22,0.02933333333,0.03519784777,1,0,1,0,0
5ea9b3a9b15077f02073e6cf,2020-04-29 10:16:55,181878821,17842,stories,video,611,550,,,,21.0,1.0,22,0.03600654664,0.03082614057,1,0,1,0,0
5ea9b3a9b15077f02073e6b6,2020-04-29 10:17:12,181878821,17842,stories,video,593,535,,,,15.0,0.0,15,0.02529510961,0.02998542764,1,0,1,0,0
5ea9b3a9b15077f02073e6b3,2020-04-29 10:19:08,181878821,17842,stories,video,567,520,,,,16.0,0.0,16,0.02821869489,0.02914471472,1,0,1,0,0
5ea9b3a9b15077f02073e6b1,2020-04-29 10:19:26,181878821,17842,stories,video,564,505,,,,18.0,0.0,18,0.03191489362,0.02830400179,1,0,1,0,0
5ea9b3a9b15077f02073e6af,2020-04-29 10:24:36,181878821,17842,stories,video,560,499,,,,19.0,5.0,24,0.04285714286,0.02796771662,1,0,1,0,0
5ea9b75ab15077f020765e5b,2020-04-29 10:27:18,5530023354,26249,stories,video,2967,2603,,,,106.0,0.0,106,0.03572632289,0.0991656825,1,0,1,0,0
5ea9b75ab15077f020765e4e,2020-04-29 10:28:59,5530023354,26249,stories,video,2922,2605,,,,144.0,0.0,144,0.04928131417,0.09924187588,1,0,1,0,0
5ea9af8ab15077f020723655,2020-04-29 10:30:12,403311642,73970,post,image,7567,7030,389.0,5.0,5.0,,,399,0.05272895467,0.09503852913,0,1,0,1,0
5ea9b75ab15077f020765dc8,2020-04-29 10:30:31,5530023354,26249,stories,video,2871,2546,,,,123.0,1.0,124,0.04319052595,0.09699417121,1,0,1,0,0
5ea9b3a9b15077f02073e6b0,2020-04-29 10:33:36,181878821,17842,stories,video,559,488,,,,15.0,6.0,21,0.03756708408,0.02735119381,1,0,1,0,0
5ea9b75ab15077f020765dc7,2020-04-29 10:33:38,5530023354,26249,stories,video,2925,2506,,,,146.0,0.0,146,0.04991452991,0.09547030363,1,0,1,0,0
5ea9b759b15077f020765d9d,2020-04-29 10:36:14,5530023354,26249,stories,video,2907,2481,,,,191.0,2.0,193,0.06639146887,0.0945178864,1,0,1,0,0
5ea9b759b15077f020765d9b,2020-04-29 10:38:12,5530023354,26249,stories,video,2837,2432,,,,171.0,0.0,171,0.06027493832,0.09265114862,1,0,1,0,0
5ea9b75ab15077f020765dc5,2020-04-29 10:39:53,5530023354,26249,stories,video,2743,2447,,,,138.0,0.0,138,0.05030987969,0.09322259896,1,0,1,0,0
5ea9b75ab15077f020765dc6,2020-04-29 10:47:09,5530023354,26249,stories,video,2706,2408,,,,85.0,1.0,86,0.0317812269,0.09173682807,1,0,1,0,0
5ea9c1fbb15077f0207ad13e,2020-04-29 11:32:48,209097976,23808,stories,video,562,470,,,,12.0,5.0,17,0.03024911032,0.01974126344,1,0,1,0,0
5ea9c1fbb15077f0207ad127,2020-04-29 11:32:49,209097976,23808,stories,video,513,439,,,,28.0,2.0,30,0.05847953216,0.01843918011,1,0,1,0,0
5ea9c1fbb15077f0207ad122,2020-04-29 11:32:50,209097976,23808,stories,video,505,437,,,,26.0,0.0,26,0.05148514851,0.01835517473,1,0,1,0,0
